entity_type,bundle_name,entity_id,field_name,weight,address,street,street2,city,province,zip,country,timezone,zoom,lat,lng,term_id
post,charity_bin_dir_ltg,26887,location_address,0,"7209b Fegenbush Ln, Louisville, KY 40213",7209b Fegenbush Ln,,Louisville,Kentucky,40213,US,,10,38.1454368,-85.6264687,0
post,charity_bin_dir_ltg,26888,location_address,0,"415 1/2 W Ashland Ave, Louisville, KY 40214",415 1/2 W Ashland Ave,,Louisville,Kentucky,40214,US,,10,38.1858552,-85.76833213,0
post,charity_bin_dir_ltg,26889,location_address,0,"Louisville, KY 40214",Louisville,,#N/A,Kentucky,40214,US,,10,38.15748253,-85.77942663,0
post,charity_bin_dir_ltg,26890,location_address,0,"4335 Hazelwood Ave, Louisville, KY 40214",4335 Hazelwood Ave,,Louisville,Kentucky,40214,US,,10,38.17760015,-85.78925655,0
post,charity_bin_dir_ltg,26891,location_address,0,"6105 S 3rd St, Louisville, KY 40214",6105 S 3rd St,,Louisville,Kentucky,40214,US,,10,38.16724204,-85.76863982,0
post,charity_bin_dir_ltg,26892,location_address,0,"Louisville, KY 40215",Louisville,,#N/A,Kentucky,40215,US,,10,38.1918627,-85.7848014,0
post,charity_bin_dir_ltg,26893,location_address,0,"2501 Millers Ln Suite 1113, Louisville, KY 40215",2501 Millers Ln Suite 1113,,Louisville,Kentucky,40215,US,,10,38.2174495,-85.80528394,0
post,charity_bin_dir_ltg,26894,location_address,0,"Louisville, KY 40216",Louisville,,#N/A,Kentucky,40216,US,,10,38.18513203,-85.83110877,0
post,charity_bin_dir_ltg,26895,location_address,0,"1570 Bardstown Rd, Louisville, KY 40217",1570 Bardstown Rd,,Louisville,Kentucky,40217,US,,10,38.2309647,-85.7058987,0
post,charity_bin_dir_ltg,26896,location_address,0,"5117 Antle Dr, Louisville, KY 40219",5117 Antle Dr,,Louisville,Kentucky,40219,US,,10,38.0879182,-85.66906006,0
post,charity_bin_dir_ltg,26897,location_address,0,"11330 Preston Hwy, Louisville, KY 40219",11330 Preston Hwy,,Louisville,Kentucky,40219,US,,10,38.0842112,-85.6702635,0
post,charity_bin_dir_ltg,26898,location_address,0,"Louisville, KY 40219",Louisville,,#N/A,Kentucky,40219,US,,10,38.14301061,-85.67753273,0
post,charity_bin_dir_ltg,26899,location_address,0,"12616 Taylorsville Rd, Louisville, KY 40220",12616 Taylorsville Rd,,Louisville,Kentucky,40220,US,,10,38.18737,-85.5171427,0
post,charity_bin_dir_ltg,26900,location_address,0,"4064 Taylorsville Rd, Louisville, KY 40220",4064 Taylorsville Rd,,Louisville,Kentucky,40220,US,,10,38.217912,-85.6225224,0
post,charity_bin_dir_ltg,26901,location_address,0,"4030 Taylorsville Rd, Louisville, KY 40220",4030 Taylorsville Rd,,Louisville,Kentucky,40220,US,,10,38.21921435,-85.62351184,0
post,charity_bin_dir_ltg,26902,location_address,0,"969-B Cherokee Rd, Louisville, KY 40221",969-B Cherokee Rd,,Louisville,Kentucky,40221,US,,10,38.24163,-85.722799,0
post,charity_bin_dir_ltg,26903,location_address,0,"4839 Southside Dr, Louisville, KY 40221",4839 Southside Dr,,Louisville,Kentucky,40221,US,,10,38.17735125,-85.76287213,0
post,charity_bin_dir_ltg,26904,location_address,0,"1400 W Jefferson St, Louisville, KY 40221",1400 W Jefferson St,,Louisville,Kentucky,40221,US,,10,38.2553466,-85.77401032,0
post,charity_bin_dir_ltg,26905,location_address,0,"1250 Bardstown Rd Suite 26, Louisville, KY 40221",1250 Bardstown Rd Suite 26,,Louisville,Kentucky,40221,US,,10,38.234783,-85.71769136,0
post,charity_bin_dir_ltg,26906,location_address,0,"9403 Westport Rd, Louisville, KY 40222",9403 Westport Rd,,Louisville,Kentucky,40222,US,,10,38.286465,-85.576698,0
post,charity_bin_dir_ltg,26907,location_address,0,"100 Huntington Ridge Dr, Louisville, KY 40223",100 Huntington Ridge Dr,,Louisville,Kentucky,40223,US,,10,38.241337,-85.506982,0
post,charity_bin_dir_ltg,26908,location_address,0,"10266 Shelbyville Rd, Louisville, KY 40223",10266 Shelbyville Rd,,Louisville,Kentucky,40223,US,,10,38.2450063,-85.5642845,0
post,charity_bin_dir_ltg,26909,location_address,0,"11717 Main St, Louisville, KY 40223",11717 Main St,,Louisville,Kentucky,40223,US,,10,38.24550879,-85.53935892,0
post,charity_bin_dir_ltg,26910,location_address,0,"8918 Stone Green Way #100, Louisville, KY 40224",8918 Stone Green Way #100,,Louisville,Kentucky,40224,US,,10,38.214111,-85.598499,0
post,charity_bin_dir_ltg,26911,location_address,0,"1631 Rowan St, Louisville, KY 40225",1631 Rowan St,,Louisville,Kentucky,40225,US,,10,38.260552,-85.7774986,0
post,charity_bin_dir_ltg,26912,location_address,0,"Louisville, KY 40228",Louisville,,#N/A,Kentucky,40228,US,,10,38.13844735,-85.62888051,0
post,charity_bin_dir_ltg,26913,location_address,0,"9300 Beulah Church Rd, Louisville, KY 40228",9300 Beulah Church Rd,,Louisville,Kentucky,40228,US,,10,38.14853035,-85.58955379,0
post,charity_bin_dir_ltg,26914,location_address,0,"Louisville, KY 40228",Louisville,,#N/A,Kentucky,40228,US,,10,38.13844735,-85.62888051,0
post,charity_bin_dir_ltg,26915,location_address,0,"Louisville, KY 40228",Louisville,,#N/A,Kentucky,40228,US,,10,38.13844735,-85.62888051,0
post,charity_bin_dir_ltg,26916,location_address,0,"1975 Preston Hwy, Louisville, KY 40229",1975 Preston Hwy,,Louisville,Kentucky,40229,US,,10,38.07488079,-85.66887542,0
post,charity_bin_dir_ltg,26917,location_address,0,"Louisville, KY 40245",Louisville,,#N/A,Kentucky,40245,US,,10,38.26839771,-85.48767111,0
post,charity_bin_dir_ltg,26918,location_address,0,"Louisville, KY 40258",Louisville,,#N/A,Kentucky,40258,US,,10,38.14435808,-85.86471809,0
post,charity_bin_dir_ltg,26919,location_address,0,"4413 E Pages Ln, Louisville, KY 40258",4413 E Pages Ln,,Louisville,Kentucky,40258,US,,10,38.12624,-85.841885,0
post,charity_bin_dir_ltg,26920,location_address,0,"Louisville, KY 40258",Louisville,,#N/A,Kentucky,40258,US,,10,38.14435808,-85.86471809,0
post,charity_bin_dir_ltg,26921,location_address,0,"6501 Bethany Ln, Louisville, KY 40258",6501 Bethany Ln,,Louisville,Kentucky,40258,US,,10,38.10054205,-85.88291075,0
post,charity_bin_dir_ltg,26922,location_address,0,"Louisville, KY 40258",Louisville,,#N/A,Kentucky,40258,US,,10,38.14435808,-85.86471809,0
post,charity_bin_dir_ltg,26923,location_address,0,"4413 E Pages Ln, Louisville, KY 40258",4413 E Pages Ln,,Louisville,Kentucky,40258,US,,10,38.12624,-85.841885,0
post,charity_bin_dir_ltg,26924,location_address,0,"Louisville, KY 40258",Louisville,,#N/A,Kentucky,40258,US,,10,38.14435808,-85.86471809,0
post,charity_bin_dir_ltg,26925,location_address,0,"Louisville, KY 40259",Louisville,,#N/A,Kentucky,40259,US,,10,38.2542376,-85.759407,0
post,charity_bin_dir_ltg,26926,location_address,0,"513 Adam Shepherd Pkwy, Louisville, KY 40272",513 Adam Shepherd Pkwy,,Louisville,Kentucky,40272,US,,10,38.141177,-85.776881,0
post,charity_bin_dir_ltg,26927,location_address,0,"757 S Brook St, Louisville, KY 40283",757 S Brook St,,Louisville,Kentucky,40283,US,,10,38.2432725,-85.75165969,0
post,charity_bin_dir_ltg,26928,location_address,0,"337 Oakbrooke Dr Ste 700, Louisville, KY 40291",337 Oakbrooke Dr Ste 700,,Louisville,Kentucky,40291,US,,10,38.0541234,-85.5393659,0
post,charity_bin_dir_ltg,26929,location_address,0,"Louisville, KY 40292",Louisville,,#N/A,Kentucky,40292,US,,10,38.21429413,-85.75900938,0
post,charity_bin_dir_ltg,26930,location_address,0,"Swain Student Activities Center, 2100 S Floyd St, Louisville, KY 40292",Swain Student Activities Center,,2100 S Floyd St,Kentucky,40292,US,,10,38.2176299,-85.75522393,0
post,charity_bin_dir_ltg,26931,location_address,0,"10617 Taylorsville Rd, Jeffersontown, KY 40299",10617 Taylorsville Rd,,Jeffersontown,Kentucky,40299,US,,10,38.18991653,-85.55900679,0
post,charity_bin_dir_ltg,26932,location_address,0,"5001 S Hurstbourne Pkwy, Jeffersontown, KY 40299",5001 S Hurstbourne Pkwy,,Jeffersontown,Kentucky,40299,US,,10,38.1744264,-85.6051608,0
post,charity_bin_dir_ltg,26933,location_address,0,"2585 Chantilly Dr NE, Atlanta, GA 30301",2585 Chantilly Dr NE,,Atlanta,Georgia,30301,US,,10,33.82434985,-84.34880007,0
post,charity_bin_dir_ltg,26934,location_address,0,"160 Ponce De Leon Ave NE, Atlanta, GA 30301",160 Ponce De Leon Ave NE,,Atlanta,Georgia,30301,US,,10,33.7728609,-84.38214015,0
post,charity_bin_dir_ltg,26935,location_address,0,"6255 Barfield Rd #155, Atlanta, GA 30301",6255 Barfield Rd #155,,Atlanta,Georgia,30301,US,,10,33.925263,-84.359298,0
post,charity_bin_dir_ltg,26936,location_address,0,"1460 Northside Dr NW, Atlanta, GA 30301",1460 Northside Dr NW,,Atlanta,Georgia,30301,US,,10,33.7950181,-84.40870323,0
post,charity_bin_dir_ltg,26937,location_address,0,"1512 Piedmont Ave NE, Atlanta, GA 30301",1512 Piedmont Ave NE,,Atlanta,Georgia,30301,US,,10,33.796192,-84.370482,0
post,charity_bin_dir_ltg,26938,location_address,0,"1580 Flat Shoals Rd SE, Atlanta, GA 30301",1580 Flat Shoals Rd SE,,Atlanta,Georgia,30301,US,,10,33.73081492,-84.33588988,0
post,charity_bin_dir_ltg,26939,location_address,0,"1589 Monroe Dr NE, Atlanta, GA 30301",1589 Monroe Dr NE,,Atlanta,Georgia,30301,US,,10,33.79691158,-84.36895477,0
post,charity_bin_dir_ltg,26940,location_address,0,"Terrace Level, 458 Ponce De Leon Ave NE Building B, Atlanta, GA 30301",Terrace Level,,458 Ponce De Leon Ave NE Building B,Georgia,30301,US,,10,33.7738975,-84.37199706,0
post,charity_bin_dir_ltg,26941,location_address,0,"1424 Northeast Expy, Atlanta, GA 30301",1424 Northeast Expy,,Atlanta,Georgia,30301,US,,10,33.833574,-84.336322,0
post,charity_bin_dir_ltg,26942,location_address,0,"921 Howell Mill Rd NW, Atlanta, GA 30301",921 Howell Mill Rd NW,,Atlanta,Georgia,30301,US,,10,33.78015152,-84.41036171,0
post,charity_bin_dir_ltg,26943,location_address,0,"2490 Briarcliff Rd NE, Atlanta, GA 30301",2490 Briarcliff Rd NE,,Atlanta,Georgia,30301,US,,10,33.8064025,-84.33752,0
post,charity_bin_dir_ltg,26944,location_address,0,"2350 Cheshire Bridge Rd NE #205, Atlanta, GA 30301",2350 Cheshire Bridge Rd NE #205,,Atlanta,Georgia,30301,US,,10,33.819187,-84.352666,0
post,charity_bin_dir_ltg,26945,location_address,0,"3500 Peachtree Road Northeast, Atlanta, GA 30302",3500 Peachtree Road Northeast,,Atlanta,Georgia,30302,US,,10,33.853026,-84.362781,0
post,charity_bin_dir_ltg,26946,location_address,0,"235 Peachtree St #400, Atlanta, GA 30303",235 Peachtree St #400,,Atlanta,Georgia,30303,US,,10,33.7603566,-84.3873885,0
post,charity_bin_dir_ltg,26947,location_address,0,"888 Ralph David Abernathy Blvd SW, Atlanta, GA 30303",888 Ralph David Abernathy Blvd SW,,Atlanta,Georgia,30303,US,,10,33.737804,-84.416826,0
post,charity_bin_dir_ltg,26948,location_address,0,"89 Ellis St NE, Atlanta, GA 30303",89 Ellis St NE,,Atlanta,Georgia,30303,US,,10,33.7580962,-84.38461126,0
post,charity_bin_dir_ltg,26949,location_address,0,"405 Lovejoy St NW, Atlanta, GA 30303",405 Lovejoy St NW,,Atlanta,Georgia,30303,US,,10,33.765639,-84.392841,0
post,charity_bin_dir_ltg,26950,location_address,0,"1330 W Peachtree St NW, Atlanta, GA 30303",1330 W Peachtree St NW,,Atlanta,Georgia,30303,US,,10,33.79134029,-84.38767282,0
post,charity_bin_dir_ltg,26951,location_address,0,"235 Peachtree St NW Suite 400, Atlanta, GA 30303",235 Peachtree St NW Suite 400,,Atlanta,Georgia,30303,US,,10,33.76018835,-84.38747676,0
post,charity_bin_dir_ltg,26952,location_address,0,"275 Pryor St SW, Atlanta, GA 30303",275 Pryor St SW,,Atlanta,Georgia,30303,US,,10,33.7476109,-84.3945527,0
post,charity_bin_dir_ltg,26953,location_address,0,"400 Luckie St NW, Atlanta, GA 30303",400 Luckie St NW,,Atlanta,Georgia,30303,US,,10,33.76561065,-84.3966205,0
post,charity_bin_dir_ltg,26954,location_address,0,"Atlanta, GA 30303",Atlanta,,#N/A,Georgia,30303,US,,10,33.75367365,-84.39025784,0
post,charity_bin_dir_ltg,26955,location_address,0,"5071 Peachtree Blvd, Atlanta, GA 30304",5071 Peachtree Blvd,,Atlanta,Georgia,30304,US,,10,33.76540355,-84.38704553,0
post,charity_bin_dir_ltg,26956,location_address,0,"3906 Roswell Rd NE, Atlanta, GA 30305",3906 Roswell Rd NE,,Atlanta,Georgia,30305,US,,10,33.8618,-84.381273,0
post,charity_bin_dir_ltg,26957,location_address,0,"Atlanta, GA 30305",Atlanta,,#N/A,Georgia,30305,US,,10,33.83221628,-84.38481933,0
post,charity_bin_dir_ltg,26958,location_address,0,"2135 Piedmont Rd NE, Atlanta, GA 30305",2135 Piedmont Rd NE,,Atlanta,Georgia,30305,US,,10,33.8148249,-84.366277,0
post,charity_bin_dir_ltg,26959,location_address,0,"1893 Piedmont Rd NE, Atlanta, GA 30305",1893 Piedmont Rd NE,,Atlanta,Georgia,30305,US,,10,33.809207,-84.36541,0
post,charity_bin_dir_ltg,26960,location_address,0,"1580 Peachtree St NE, Atlanta, GA 30305",1580 Peachtree St NE,,Atlanta,Georgia,30305,US,,10,33.7941906,-84.38755636,0
post,charity_bin_dir_ltg,26961,location_address,0,"271 Chester Ave SE, Atlanta, GA 30305",271 Chester Ave SE,,Atlanta,Georgia,30305,US,,10,33.747492,-84.35950541,0
post,charity_bin_dir_ltg,26962,location_address,0,"2870 Peachtree Rd, Atlanta, GA 30305",2870 Peachtree Rd,,Atlanta,Georgia,30305,US,,10,33.8333811,-84.3845022,0
post,charity_bin_dir_ltg,26963,location_address,0,"1180 Collier Rd NW, Atlanta, GA 30305",1180 Collier Rd NW,,Atlanta,Georgia,30305,US,,10,33.8108914,-84.42629672,0
post,charity_bin_dir_ltg,26964,location_address,0,"3337 Buford Hwy NE, Atlanta, GA 30305",3337 Buford Hwy NE,,Atlanta,Georgia,30305,US,,10,33.842389,-84.326805,0
post,charity_bin_dir_ltg,26965,location_address,0,"1026 Ponce De Leon Ave NE, Atlanta, GA 30305",1026 Ponce De Leon Ave NE,,Atlanta,Georgia,30305,US,,10,33.774568,-84.353751,0
post,charity_bin_dir_ltg,26966,location_address,0,"1380 West Marietta St NW, Atlanta, GA 30305",1380 West Marietta St NW,,Atlanta,Georgia,30305,US,,10,33.7860516,-84.4337557,0
post,charity_bin_dir_ltg,26967,location_address,0,"1057 Ponce De Leon Ave NE, Atlanta, GA 30305",1057 Ponce De Leon Ave NE,,Atlanta,Georgia,30305,US,,10,33.77374914,-84.35295314,0
post,charity_bin_dir_ltg,26968,location_address,0,"1790 Lavista Rd NE, Atlanta, GA 30305",1790 Lavista Rd NE,,Atlanta,Georgia,30305,US,,10,33.8176224,-84.3286077,0
post,charity_bin_dir_ltg,26969,location_address,0,"2090 N Druid Hills Rd, Atlanta, GA 30305",2090 N Druid Hills Rd,,Atlanta,Georgia,30305,US,,10,33.833888,-84.337409,0
post,charity_bin_dir_ltg,26970,location_address,0,"Atlanta, GA 30305",Atlanta,,#N/A,Georgia,30305,US,,10,33.83221628,-84.38481933,0
post,charity_bin_dir_ltg,26971,location_address,0,"860 Ponce De Leon Ave NE, Atlanta, GA 30306",860 Ponce De Leon Ave NE,,Atlanta,Georgia,30306,US,,10,33.77418275,-84.35908782,0
post,charity_bin_dir_ltg,26972,location_address,0,"2065 Main St NW, Atlanta, GA 30306",2065 Main St NW,,Atlanta,Georgia,30306,US,,10,33.8122617,-84.4721194,0
post,charity_bin_dir_ltg,26973,location_address,0,"675 Ponce De Leon Ave NE CS-295, Atlanta, GA 30306",675 Ponce De Leon Ave NE CS-295,,Atlanta,Georgia,30306,US,,10,33.77297,-84.365041,0
post,charity_bin_dir_ltg,26974,location_address,0,"212 Ponce De Leon Ave NE, Atlanta, GA 30306",212 Ponce De Leon Ave NE,,Atlanta,Georgia,30306,US,,10,33.77264525,-84.38056288,0
post,charity_bin_dir_ltg,26975,location_address,0,"1111 Euclid Ave NE, Atlanta, GA 30306",1111 Euclid Ave NE,,Atlanta,Georgia,30306,US,,10,33.76399135,-84.35055543,0
post,charity_bin_dir_ltg,26976,location_address,0,"3307 Chamblee Dunwoody Rd, Atlanta, GA 30306",3307 Chamblee Dunwoody Rd,,Atlanta,Georgia,30306,US,,10,33.891895,-84.294481,0
post,charity_bin_dir_ltg,26977,location_address,0,"50 Ernest W Barrett Parkway Northwest, Atlanta, GA 30307",50 Ernest W Barrett Parkway Northwest,,Atlanta,Georgia,30307,US,,10,33.769805,-84.414581,0
post,charity_bin_dir_ltg,26978,location_address,0,"300 Galleria Parkway, Atlanta, GA 30307",300 Galleria Parkway,,Atlanta,Georgia,30307,US,,10,33.762465,-84.330505,0
post,charity_bin_dir_ltg,26979,location_address,0,"2514 W Point Ave, Atlanta, GA 30307",2514 W Point Ave,,Atlanta,Georgia,30307,US,,10,33.627893,-84.471836,0
post,charity_bin_dir_ltg,26980,location_address,0,"5463 Peachtree Rd # A, Atlanta, GA 30309",5463 Peachtree Rd # A,,Atlanta,Georgia,30309,US,,10,33.79570926,-84.3877527,0
post,charity_bin_dir_ltg,26981,location_address,0,"634 W Peachtree St NW, Atlanta, GA 30309",634 W Peachtree St NW,,Atlanta,Georgia,30309,US,,10,33.77195541,-84.38747953,0
post,charity_bin_dir_ltg,26982,location_address,0,"3730 Carmia Dr SW Ste 200, Atlanta, GA 30311",3730 Carmia Dr SW Ste 200,,Atlanta,Georgia,30311,US,,10,33.655735,-84.5109,0
post,charity_bin_dir_ltg,26983,location_address,0,"Atlanta, GA 30311",Atlanta,,#N/A,Georgia,30311,US,,10,33.72338483,-84.47075477,0
post,charity_bin_dir_ltg,26984,location_address,0,"908 Murphy Ave SW, Atlanta, GA 30311",908 Murphy Ave SW,,Atlanta,Georgia,30311,US,,10,33.7299412,-84.4141549,0
post,charity_bin_dir_ltg,26985,location_address,0,"2545 Forrest Hills Dr SW, Atlanta, GA 30311",2545 Forrest Hills Dr SW,,Atlanta,Georgia,30311,US,,10,33.6853493,-84.4002837,0
post,charity_bin_dir_ltg,26986,location_address,0,"456 Northside Dr NW, Atlanta, GA 30311",456 Northside Dr NW,,Atlanta,Georgia,30311,US,,10,33.76696143,-84.40495125,0
post,charity_bin_dir_ltg,26987,location_address,0,"2353 Bolton Rd NW, Atlanta, GA 30311",2353 Bolton Rd NW,,Atlanta,Georgia,30311,US,,10,33.7697637,-84.5083581,0
post,charity_bin_dir_ltg,26988,location_address,0,"4715 S Atlanta Rd SE Suite 401, Atlanta, GA 30311",4715 S Atlanta Rd SE Suite 401,,Atlanta,Georgia,30311,US,,10,33.769805,-84.414581,0
post,charity_bin_dir_ltg,26989,location_address,0,"173 Boulevard NE, Atlanta, GA 30312",173 Boulevard NE,,Atlanta,Georgia,30312,US,,10,33.758833,-84.37199515,0
post,charity_bin_dir_ltg,26990,location_address,0,"777 Cleveland Ave SE Ste 316, Atlanta, GA 30312",777 Cleveland Ave SE Ste 316,,Atlanta,Georgia,30312,US,,10,33.7513115,-84.35046577,0
post,charity_bin_dir_ltg,26991,location_address,0,"165 Ivan Allen Jr Blvd NW, Atlanta, GA 30313",165 Ivan Allen Jr Blvd NW,,Atlanta,Georgia,30313,US,,10,33.7649861,-84.3926417,0
post,charity_bin_dir_ltg,26992,location_address,0,"746 Marietta St NW, Atlanta, GA 30313",746 Marietta St NW,,Atlanta,Georgia,30313,US,,10,33.772572,-84.402941,0
post,charity_bin_dir_ltg,26993,location_address,0,"316 Peters St SW, Atlanta, GA 30313",316 Peters St SW,,Atlanta,Georgia,30313,US,,10,33.7459429,-84.40300928,0
post,charity_bin_dir_ltg,26994,location_address,0,"1300 Joseph E. Boone Blvd NW, Atlanta, GA 30314",1300 Joseph E. Boone Blvd NW,,Atlanta,Georgia,30314,US,,10,33.76345071,-84.43039005,0
post,charity_bin_dir_ltg,26995,location_address,0,"80 Joseph E. Lowery Blvd NW, Atlanta, GA 30314",80 Joseph E. Lowery Blvd NW,,Atlanta,Georgia,30314,US,,10,33.757229,-84.418275,0
post,charity_bin_dir_ltg,26996,location_address,0,"1110 Hill St SE, Atlanta, GA 30315",1110 Hill St SE,,Atlanta,Georgia,30315,US,,10,33.72495954,-84.3784772,0
post,charity_bin_dir_ltg,26997,location_address,0,"1110 Hill St SE, Atlanta, GA 30315",1110 Hill St SE,,Atlanta,Georgia,30315,US,,10,33.72495954,-84.3784772,0
post,charity_bin_dir_ltg,26998,location_address,0,"2545 Forrest Hills Dr SW, Atlanta, GA 30315",2545 Forrest Hills Dr SW,,Atlanta,Georgia,30315,US,,10,33.67986774,-84.39956969,0
post,charity_bin_dir_ltg,26999,location_address,0,"271 Chester Ave SE, Atlanta, GA 30315",271 Chester Ave SE,,Atlanta,Georgia,30315,US,,10,33.747492,-84.35950541,0
post,charity_bin_dir_ltg,27000,location_address,0,"3537 Browns Mill Rd SE #2, Atlanta, GA 30315",3537 Browns Mill Rd SE #2,,Atlanta,Georgia,30315,US,,10,33.660075,-84.386605,0
post,charity_bin_dir_ltg,27001,location_address,0,"200 Nelson Ferry Rd, Atlanta, GA 30316",200 Nelson Ferry Rd,,Atlanta,Georgia,30316,US,,10,33.769805,-84.414581,0
post,charity_bin_dir_ltg,27002,location_address,0,"3534 Broad St, Atlanta, GA 30316",3534 Broad St,,Atlanta,Georgia,30316,US,,10,33.75566273,-84.38947717,0
post,charity_bin_dir_ltg,27003,location_address,0,"1 N Clarendon Ave, Atlanta, GA 30316",1 N Clarendon Ave,,Atlanta,Georgia,30316,US,,10,33.76269376,-84.26703502,0
post,charity_bin_dir_ltg,27004,location_address,0,"3435 Memorial Dr U, Atlanta, GA 30317",3435 Memorial Dr U,,Atlanta,Georgia,30317,US,,10,33.74731886,-84.31766314,0
post,charity_bin_dir_ltg,27005,location_address,0,"1295 Columbia Dr, Atlanta, GA 30317",1295 Columbia Dr,,Atlanta,Georgia,30317,US,,10,33.769805,-84.414581,0
post,charity_bin_dir_ltg,27006,location_address,0,"Atlanta, GA 30318",Atlanta,,#N/A,Georgia,30318,US,,10,33.7884654,-84.44566854,0
post,charity_bin_dir_ltg,27007,location_address,0,"1122A Old Chattahoochee Ave NW # A, Atlanta, GA 30318",1122A Old Chattahoochee Ave NW # A,,Atlanta,Georgia,30318,US,,10,33.8000177,-84.4248351,0
post,charity_bin_dir_ltg,27008,location_address,0,"Atlanta, GA 30319",Atlanta,,#N/A,Georgia,30319,US,,10,33.7544657,-84.3898151,0
post,charity_bin_dir_ltg,27009,location_address,0,"6650 Roswell Rd, Atlanta, GA 30319",6650 Roswell Rd,,Atlanta,Georgia,30319,US,,10,33.935883,-84.379966,0
post,charity_bin_dir_ltg,27010,location_address,0,"2050 Chamblee Tucker Rd, Atlanta, GA 30319",2050 Chamblee Tucker Rd,,Atlanta,Georgia,30319,US,,10,33.8860777,-84.2931516,0
post,charity_bin_dir_ltg,27011,location_address,0,"3534 Broad St, Atlanta, GA 30319",3534 Broad St,,Atlanta,Georgia,30319,US,,10,33.7545844,-84.39101654,0
post,charity_bin_dir_ltg,27012,location_address,0,"3637 Peachtree Road Northeast, Atlanta, GA 30319",3637 Peachtree Road Northeast,,Atlanta,Georgia,30319,US,,10,33.85411211,-84.35830838,0
post,charity_bin_dir_ltg,27013,location_address,0,"Atlanta, GA 30319",Atlanta,,#N/A,Georgia,30319,US,,10,33.7544657,-84.3898151,0
post,charity_bin_dir_ltg,27014,location_address,0,"Atlanta, GA 30324",Atlanta,,#N/A,Georgia,30324,US,,10,33.81548659,-84.35948753,0
post,charity_bin_dir_ltg,27015,location_address,0,"6300 Powers Ferry Rd NW #100A, Atlanta, GA 30327",6300 Powers Ferry Rd NW #100A,,Atlanta,Georgia,30327,US,,10,33.904674,-84.428698,0
post,charity_bin_dir_ltg,27016,location_address,0,"Atlanta, GA 30327",Atlanta,,#N/A,Georgia,30327,US,,10,33.86458432,-84.41853917,0
post,charity_bin_dir_ltg,27017,location_address,0,"Atlanta, GA 30327",Atlanta,,#N/A,Georgia,30327,US,,10,33.86458432,-84.41853917,0
post,charity_bin_dir_ltg,27018,location_address,0,"8331 Roswell Rd, Atlanta, GA 30328",8331 Roswell Rd,,Atlanta,Georgia,30328,US,,10,33.93614679,-84.37901964,0
post,charity_bin_dir_ltg,27019,location_address,0,"1 Glenlake Parkway Ste 650 Atlanta, Atlanta, GA 30328",1 Glenlake Parkway Ste 650 Atlanta,,Atlanta,Georgia,30328,US,,10,33.937963,-84.359892,0
post,charity_bin_dir_ltg,27020,location_address,0,"8607 Roswell Rd, Atlanta, GA 30328",8607 Roswell Rd,,Atlanta,Georgia,30328,US,,10,33.93614679,-84.37901964,0
post,charity_bin_dir_ltg,27021,location_address,0,"8610 Roswell Rd, Atlanta, GA 30328",8610 Roswell Rd,,Atlanta,Georgia,30328,US,,10,33.93614679,-84.37901964,0
post,charity_bin_dir_ltg,27022,location_address,0,"Atlanta, GA 30328",Atlanta,,#N/A,Georgia,30328,US,,10,33.7544657,-84.3898151,0
post,charity_bin_dir_ltg,27023,location_address,0,"6601 Roswell Rd, Atlanta, GA 30328",6601 Roswell Rd,,Atlanta,Georgia,30328,US,,10,33.93555924,-84.379169,0
post,charity_bin_dir_ltg,27024,location_address,0,"4755 N Peachtree Rd, Atlanta, GA 30328",4755 N Peachtree Rd,,Atlanta,Georgia,30328,US,,10,33.942423,-84.3533668,0
post,charity_bin_dir_ltg,27025,location_address,0,"3400 N Desert Dr, Atlanta, GA 30331",3400 N Desert Dr,,Atlanta,Georgia,30331,US,,10,33.662254,-84.493678,0
post,charity_bin_dir_ltg,27026,location_address,0,"5370 Campbellton Fairburn Rd #620, Atlanta, GA 30331",5370 Campbellton Fairburn Rd #620,,Atlanta,Georgia,30331,US,,10,33.769805,-84.414581,0
post,charity_bin_dir_ltg,27027,location_address,0,"6255B Boat Rock Blvd SW, Atlanta, GA 30331",6255B Boat Rock Blvd SW,,Atlanta,Georgia,30331,US,,10,33.721507,-84.599973,0
post,charity_bin_dir_ltg,27028,location_address,0,"Atlanta, GA 30331",Atlanta,,#N/A,Georgia,30331,US,,10,33.71935629,-84.5270652,0
post,charity_bin_dir_ltg,27029,location_address,0,"433 Bishop St NW Suite A, Atlanta, GA 30332",433 Bishop St NW Suite A,,Atlanta,Georgia,30332,US,,10,33.7938055,-84.40216472,0
post,charity_bin_dir_ltg,27030,location_address,0,"6175 Old National Hwy Ste 110, Atlanta, GA 30336",6175 Old National Hwy Ste 110,,Atlanta,Georgia,30336,US,,10,33.5852621,-84.4699286,0
post,charity_bin_dir_ltg,27031,location_address,0,"4215 Wendell Dr SW e, Atlanta, GA 30336",4215 Wendell Dr SW e,,Atlanta,Georgia,30336,US,,10,33.769737,-84.5246905,0
post,charity_bin_dir_ltg,27032,location_address,0,"Atlanta, GA 30336",Atlanta,,#N/A,Georgia,30336,US,,10,33.7544657,-84.3898151,0
post,charity_bin_dir_ltg,27033,location_address,0,"Atlanta, GA 30336",Atlanta,,#N/A,Georgia,30336,US,,10,33.7544657,-84.3898151,0
post,charity_bin_dir_ltg,27034,location_address,0,"1934 Washington Rd, Atlanta, GA 30336",1934 Washington Rd,,Atlanta,Georgia,30336,US,,10,33.674579,-84.452172,0
